code,description,last_updated
4;T;S;20;V10;V15.0;V15.0;V150;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE: DRIVER INJURED IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE;DRIVER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V15.1;V15.1;V151;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE: PASSENGER INJURED IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE;PASSENGER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V15.2;V15.2;V152;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE: UNSPECIFIED PEDAL CYCLIST INJURED IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE;UNSPECIFIED PEDAL CYCLIST INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V15.3;V15.3;V153;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE: PERSON INJURED WHILE BOARDING OR ALIGHTING;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE;PERSON INJURED WHILE BOARDING OR ALIGHTING;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V15.4;V15.4;V154;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE: DRIVER INJURED IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE;DRIVER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V15.5;V15.5;V155;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE: PASSENGER INJURED IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE;PASSENGER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V15.9;V15.9;V159;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE: UNSPECIFIED PEDAL CYCLIST INJURED IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH RAILWAY TRAIN OR RAILWAY VEHICLE;UNSPECIFIED PEDAL CYCLIST INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
3;N;X;20;V10;V16.-;V16;V16;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE;;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V16.0;V16.0;V160;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE: DRIVER INJURED IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE;DRIVER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V16.1;V16.1;V161;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE: PASSENGER INJURED IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE;PASSENGER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V16.2;V16.2;V162;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE: UNSPECIFIED PEDAL CYCLIST INJURED IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE;UNSPECIFIED PEDAL CYCLIST INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V16.3;V16.3;V163;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE: PERSON INJURED WHILE BOARDING OR ALIGHTING;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE;PERSON INJURED WHILE BOARDING OR ALIGHTING;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V16.4;V16.4;V164;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE: DRIVER INJURED IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE;DRIVER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V16.5;V16.5;V165;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE: PASSENGER INJURED IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE;PASSENGER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V16.9;V16.9;V169;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE: UNSPECIFIED PEDAL CYCLIST INJURED IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH OTHER NONMOTOR VEHICLE;UNSPECIFIED PEDAL CYCLIST INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
3;N;X;20;V10;V17.-;V17;V17;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT;;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V17.0;V17.0;V170;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT: DRIVER INJURED IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT;DRIVER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V17.1;V17.1;V171;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT: PASSENGER INJURED IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT;PASSENGER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V17.2;V17.2;V172;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT: UNSPECIFIED PEDAL CYCLIST INJURED IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT;UNSPECIFIED PEDAL CYCLIST INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V17.3;V17.3;V173;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT: PERSON INJURED WHILE BOARDING OR ALIGHTING;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT;PERSON INJURED WHILE BOARDING OR ALIGHTING;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V17.4;V17.4;V174;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT: DRIVER INJURED IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT;DRIVER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V17.5;V17.5;V175;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT: PASSENGER INJURED IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT;PASSENGER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V17.9;V17.9;V179;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT: UNSPECIFIED PEDAL CYCLIST INJURED IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN COLLISION WITH FIXED OR STATIONARY OBJECT;UNSPECIFIED PEDAL CYCLIST INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
3;N;X;20;V10;V18.-;V18;V18;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT;;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V18.0;V18.0;V180;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT: DRIVER INJURED IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT;DRIVER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V18.1;V18.1;V181;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT: PASSENGER INJURED IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT;PASSENGER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V18.2;V18.2;V182;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT: UNSPECIFIED PEDAL CYCLIST INJURED IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT;UNSPECIFIED PEDAL CYCLIST INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V18.3;V18.3;V183;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT: PERSON INJURED WHILE BOARDING OR ALIGHTING;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT;PERSON INJURED WHILE BOARDING OR ALIGHTING;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V18.4;V18.4;V184;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT: DRIVER INJURED IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT;DRIVER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V18.5;V18.5;V185;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT: PASSENGER INJURED IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT;PASSENGER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V10;V18.9;V18.9;V189;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT: UNSPECIFIED PEDAL CYCLIST INJURED IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN NONCOLLISION TRANSPORT ACCIDENT;UNSPECIFIED PEDAL CYCLIST INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
3;N;X;20;V10;V19.-;V19;V19;PEDAL CYCLIST INJURED IN OTHER AND UNSPECIFIED TRANSPORT ACCIDENTS;PEDAL CYCLIST INJURED IN OTHER AND UNSPECIFIED TRANSPORT ACCIDENTS;;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;X;20;V10;V19.0;V19.0;V190;DRIVER INJURED IN COLLISION WITH OTHER AND UNSPECIFIED MOTOR VEHICLES IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN OTHER AND UNSPECIFIED TRANSPORT ACCIDENTS;DRIVER INJURED IN COLLISION WITH OTHER AND UNSPECIFIED MOTOR VEHICLES IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;X;20;V10;V19.1;V19.1;V191;PASSENGER INJURED IN COLLISION WITH OTHER AND UNSPECIFIED MOTOR VEHICLES IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN OTHER AND UNSPECIFIED TRANSPORT ACCIDENTS;PASSENGER INJURED IN COLLISION WITH OTHER AND UNSPECIFIED MOTOR VEHICLES IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;X;20;V10;V19.2;V19.2;V192;UNSPECIFIED PEDAL CYCLIST INJURED IN COLLISION WITH OTHER AND UNSPECIFIED MOTOR VEHICLES IN NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN OTHER AND UNSPECIFIED TRANSPORT ACCIDENTS;UNSPECIFIED PEDAL CYCLIST INJURED IN COLLISION WITH OTHER AND UNSPECIFIED MOTOR VEHICLES IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;X;20;V10;V19.3;V19.3;V193;PEDAL CYCLIST [ANY] INJURED IN UNSPECIFIED NONTRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN OTHER AND UNSPECIFIED TRANSPORT ACCIDENTS;PEDAL CYCLIST [ANY] INJURED IN UNSPECIFIED NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;X;20;V10;V19.4;V19.4;V194;DRIVER INJURED IN COLLISION WITH OTHER AND UNSPECIFIED MOTOR VEHICLES IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN OTHER AND UNSPECIFIED TRANSPORT ACCIDENTS;DRIVER INJURED IN COLLISION WITH OTHER AND UNSPECIFIED MOTOR VEHICLES IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;X;20;V10;V19.5;V19.5;V195;PASSENGER INJURED IN COLLISION WITH OTHER AND UNSPECIFIED MOTOR VEHICLES IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN OTHER AND UNSPECIFIED TRANSPORT ACCIDENTS;PASSENGER INJURED IN COLLISION WITH OTHER AND UNSPECIFIED MOTOR VEHICLES IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;X;20;V10;V19.6;V19.6;V196;UNSPECIFIED PEDAL CYCLIST INJURED IN COLLISION WITH OTHER AND UNSPECIFIED MOTOR VEHICLES IN TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN OTHER AND UNSPECIFIED TRANSPORT ACCIDENTS;UNSPECIFIED PEDAL CYCLIST INJURED IN COLLISION WITH OTHER AND UNSPECIFIED MOTOR VEHICLES IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;X;20;V10;V19.8;V19.8;V198;PEDAL CYCLIST [ANY] INJURED IN OTHER SPECIFIED TRANSPORT ACCIDENTS;PEDAL CYCLIST INJURED IN OTHER AND UNSPECIFIED TRANSPORT ACCIDENTS;PEDAL CYCLIST [ANY] INJURED IN OTHER SPECIFIED TRANSPORT ACCIDENTS;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;X;20;V10;V19.9;V19.9;V199;PEDAL CYCLIST [ANY] INJURED IN UNSPECIFIED TRAFFIC ACCIDENT;PEDAL CYCLIST INJURED IN OTHER AND UNSPECIFIED TRANSPORT ACCIDENTS;PEDAL CYCLIST [ANY] INJURED IN UNSPECIFIED TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
3;N;X;20;V20;V20.-;V20;V20;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL;;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V20.0;V20.0;V200;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL: DRIVER INJURED IN NONTRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL;DRIVER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V20.1;V20.1;V201;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL: PASSENGER INJURED IN NONTRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL;PASSENGER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V20.2;V20.2;V202;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL: UNSPECIFIED MOTORCYCLE RIDER INJURED IN NONTRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL;UNSPECIFIED MOTORCYCLE RIDER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V20.3;V20.3;V203;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL: PERSON INJURED WHILE BOARDING OR ALIGHTING;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL;PERSON INJURED WHILE BOARDING OR ALIGHTING;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V20.4;V20.4;V204;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL: DRIVER INJURED IN TRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL;DRIVER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V20.5;V20.5;V205;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL: PASSENGER INJURED IN TRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL;PASSENGER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V20.9;V20.9;V209;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL: UNSPECIFIED MOTORCYCLE RIDER INJURED IN TRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDESTRIAN OR ANIMAL;UNSPECIFIED MOTORCYCLE RIDER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
3;N;X;20;V20;V21.-;V21;V21;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE;;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V21.0;V21.0;V210;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE: DRIVER INJURED IN NONTRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE;DRIVER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V21.1;V21.1;V211;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE: PASSENGER INJURED IN NONTRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE;PASSENGER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V21.2;V21.2;V212;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE: UNSPECIFIED MOTORCYCLE RIDER INJURED IN NONTRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE;UNSPECIFIED MOTORCYCLE RIDER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V21.3;V21.3;V213;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE: PERSON INJURED WHILE BOARDING OR ALIGHTING;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE;PERSON INJURED WHILE BOARDING OR ALIGHTING;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V21.4;V21.4;V214;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE: DRIVER INJURED IN TRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE;DRIVER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V21.5;V21.5;V215;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE: PASSENGER INJURED IN TRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE;PASSENGER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V21.9;V21.9;V219;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE: UNSPECIFIED MOTORCYCLE RIDER INJURED IN TRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH PEDAL CYCLE;UNSPECIFIED MOTORCYCLE RIDER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
3;N;X;20;V20;V22.-;V22;V22;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE;;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V22.0;V22.0;V220;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE: DRIVER INJURED IN NONTRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE;DRIVER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V22.1;V22.1;V221;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE: PASSENGER INJURED IN NONTRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE;PASSENGER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V22.2;V22.2;V222;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE: UNSPECIFIED MOTORCYCLE RIDER INJURED IN NONTRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE;UNSPECIFIED MOTORCYCLE RIDER INJURED IN NONTRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V22.3;V22.3;V223;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE: PERSON INJURED WHILE BOARDING OR ALIGHTING;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE;PERSON INJURED WHILE BOARDING OR ALIGHTING;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V22.4;V22.4;V224;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE: DRIVER INJURED IN TRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE;DRIVER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V22.5;V22.5;V225;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE: PASSENGER INJURED IN TRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE;PASSENGER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
4;T;S;20;V20;V22.9;V22.9;V229;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE: UNSPECIFIED MOTORCYCLE RIDER INJURED IN TRAFFIC ACCIDENT;MOTORCYCLE RIDER INJURED IN COLLISION WITH TWO- OR THREE-WHEELED MOTOR VEHICLE;UNSPECIFIED MOTORCYCLE RIDER INJURED IN TRAFFIC ACCIDENT;;UNDEF;4-045;3-061;2-073;1-096,,2025-11-20 20:18:05
"3;N;X;20;V20;V23.-;V23;V23;MOTORCYCLE RIDER INJURED IN COLLISION WITH CAR, PICK-UP TRUCK OR VAN;MOTORCYCLE RIDER INJURED IN COLLISION WITH CAR, PICK-UP TRUCK OR VAN;;;UNDEF;4-045;3-061;2-073;1-096",,2025-11-20 20:18:05
